Id,Category
7213,1
7214,8
7215,9
7216,3
7217,0
7218,2
7219,5
7220,1
7221,2
7222,3
7223,6
7224,7
7225,6
7226,8
7227,7
7228,9
7229,8
7230,3
7231,7
7232,4
7233,4
7234,9
7235,5
7236,1
7237,3
7238,7
7239,0
7240,2
7241,5
7242,3
7243,1
7244,7
7245,1
7246,6
7247,5
7248,0
7249,1
7250,1
7251,9
7252,6
7253,7
7254,0
7255,2
7256,8
7257,7
7258,3
7259,9
7260,4
7261,6
7262,0
7263,0
7264,8
7265,7
7266,0
7267,5
7268,9
7269,9
7270,9
7271,4
7272,9
7273,9
7274,1
7275,8
7276,7
7277,1
7278,4
7279,2
7280,3
7281,0
7282,4
7283,8
7284,8
7285,3
7286,5
7287,8
7288,0
7289,0
7290,1
7291,3
7292,7
7293,9
7294,7
7295,3
7296,7
7297,6
7298,3
7299,8
7300,4
7301,6
7302,8
7303,3
7304,3
7305,3
7306,1
7307,5
7308,8
7309,1
7310,3
7311,7
7312,9
7313,9
7314,5
7315,5
7316,3
7317,2
7318,6
7319,3
7320,4
7321,4
7322,6
7323,1
7324,2
7325,4
7326,8
7327,4
7328,9
7329,3
7330,0
7331,4
7332,1
7333,7
7334,9
7335,0
7336,7
7337,9
7338,4
7339,5
7340,6
7341,2
7342,0
7343,4
7344,2
7345,7
7346,2
7347,5
7348,3
7349,5
7350,9
7351,0
7352,4
7353,2
7354,0
7355,1
7356,2
7357,9
7358,3
7359,7
7360,3
7361,2
7362,9
7363,4
7364,5
7365,9
7366,5
7367,4
7368,5
7369,3
7370,3
7371,0
7372,2
7373,0
7374,4
7375,2
7376,3
7377,4
7378,0
7379,4
7380,1
7381,0
7382,0
7383,8
7384,5
7385,3
7386,8
7387,7
7388,7
7389,1
7390,6
7391,4
7392,6
7393,5
7394,3
7395,8
7396,3
7397,1
7398,7
7399,9
7400,0
7401,1
7402,7
7403,1
7404,5
7405,4
7406,9
7407,8
7408,4
7409,7
7410,6
7411,3
7412,9
7413,0
7414,2
7415,7
7416,4
7417,0
7418,3
7419,8
7420,7
7421,4
7422,2
7423,5
7424,0
7425,6
7426,2
7427,4
7428,0
7429,1
7430,2
7431,9
7432,2
7433,1
7434,5
7435,2
7436,3
7437,9
7438,2
7439,9
7440,9
7441,5
7442,8
7443,2
7444,2
7445,4
7446,2
7447,1
7448,4
7449,2
7450,6
7451,9
7452,7
7453,5
7454,2
7455,0
7456,0
7457,3
7458,8
7459,8
7460,2
7461,1
7462,4
7463,6
7464,6
7465,8
7466,6
7467,9
7468,0
7469,7
7470,0
7471,3
7472,2
7473,5
7474,6
7475,6
7476,8
7477,5
7478,5
7479,6
7480,2
7481,0
7482,1
7483,0
7484,8
7485,6
7486,7
7487,8
7488,4
7489,2
7490,4
7491,1
7492,1
7493,3
7494,4
7495,9
7496,8
7497,5
7498,7
7499,7
7500,5
7501,8
7502,3
7503,1
7504,4
7505,4
7506,4
7507,3
7508,4
7509,1
7510,1
7511,0
7512,5
7513,7
7514,9
7515,6
7516,4
7517,3
7518,9
7519,2
7520,7
7521,0
7522,1
7523,4
7524,9
7525,7
7526,6
7527,8
7528,9
7529,7
7530,1
7531,4
7532,5
7533,0
7534,7
7535,2
7536,0
7537,1
7538,6
7539,1
7540,7
7541,0
7542,8
7543,6
7544,0
7545,2
7546,3
7547,8
7548,4
7549,7
7550,2
7551,4
7552,4
7553,2
7554,7
7555,9
7556,9
7557,7
7558,6
7559,2
7560,5
7561,0
7562,4
7563,7
7564,4
7565,1
7566,5
7567,3
7568,4
7569,6
7570,8
7571,3
7572,4
7573,5
7574,8
7575,1
7576,1
7577,8
7578,0
7579,4
7580,0
7581,8
7582,8
7583,8
7584,0
7585,5
7586,6
7587,2
7588,9
7589,4
7590,0
7591,7
7592,4
7593,5
7594,8
7595,8
7596,1
7597,4
7598,2
7599,4
7600,3
7601,0
7602,8
7603,2
7604,6
7605,0
7606,4
7607,7
7608,0
7609,0
7610,3
7611,0
7612,2
7613,4
7614,9
7615,2
7616,0
7617,3
7618,6
7619,7
7620,6
7621,1
7622,7
7623,3
7624,2
7625,8
7626,9
7627,0
7628,0
7629,8
7630,9
7631,3
7632,5
7633,8
7634,2
7635,2
7636,6
7637,1
7638,4
7639,7
7640,9
7641,6
7642,7
7643,9
7644,1
7645,8
7646,1
7647,2
7648,5
7649,3
7650,1
7651,7
7652,4
7653,7
7654,7
7655,5
7656,4
7657,9
7658,5
7659,6
7660,8
7661,3
7662,7
7663,3
7664,3
7665,9
7666,8
7667,4
7668,4
7669,5
7670,6
7671,1
7672,5
7673,7
7674,3
7675,1
7676,1
7677,4
7678,6
7679,4
7680,9
7681,3
7682,7
7683,9
7684,3
7685,1
7686,6
7687,5
7688,7
7689,9
7690,6
7691,5
7692,1
7693,7
7694,4
7695,2
7696,1
7697,4
7698,4
7699,8
7700,1
7701,3
7702,4
7703,3
7704,7
7705,2
7706,1
7707,4
7708,0
7709,1
7710,8
7711,5
7712,2
7713,8
7714,2
7715,6
7716,4
7717,5
7718,6
7719,7
7720,1
7721,8
7722,4
7723,8
7724,4
7725,8
7726,0
7727,6
7728,3
7729,7
7730,1
7731,9
7732,8
7733,8
7734,9
7735,8
7736,0
7737,9
7738,0
7739,0
7740,1
7741,4
7742,6
7743,0
7744,7
7745,6
7746,6
7747,2
7748,2
7749,0
7750,4
7751,5
7752,0
7753,2
7754,1
7755,5
7756,8
7757,5
7758,8
7759,4
7760,9
7761,7
7762,2
7763,8
7764,5
7765,6
7766,9
7767,8
7768,3
7769,6
7770,2
7771,5
7772,8
7773,5
7774,0
7775,5
7776,3
7777,1
7778,6
7779,0
7780,2
7781,4
7782,8
7783,8
7784,5
7785,8
7786,5
7787,7
7788,5
7789,4
7790,3
7791,9
7792,2
7793,3
7794,3
7795,8
7796,8
7797,2
7798,5
7799,0
7800,5
7801,6
7802,0
7803,9
7804,6
7805,4
7806,7
7807,9
7808,7
7809,9
7810,2
7811,0
7812,3
7813,5
7814,7
7815,7
7816,9
7817,4
7818,1
7819,9
7820,8
7821,5
7822,8
7823,9
7824,9
7825,5
7826,9
7827,4
7828,8
7829,1
7830,6
7831,0
7832,9
7833,8
7834,2
7835,7
7836,7
7837,7
7838,5
7839,1
7840,0
7841,8
7842,4
7843,2
7844,0
7845,4
7846,7
7847,0
7848,1
7849,2
7850,6
7851,0
7852,0
7853,6
7854,2
7855,4
7856,1
7857,5
7858,7
7859,6
7860,5
7861,2
7862,2
7863,7
7864,2
7865,4
7866,3
7867,7
7868,0
7869,9
7870,1
7871,6
7872,9
7873,5
7874,7
7875,0
7876,4
7877,9
7878,0
7879,2
7880,9
7881,3
7882,0
7883,0
7884,8
7885,3
7886,2
7887,4
7888,4
7889,8
7890,0
7891,6
7892,4
7893,5
7894,2
7895,8
7896,2
7897,6
7898,7
7899,7
7900,3
7901,9
7902,2
7903,4
7904,9
7905,0
7906,5
7907,0
7908,4
7909,4
7910,4
7911,5
7912,2
7913,1
7914,8
7915,5
7916,1
7917,1
7918,9
7919,7
7920,7
7921,7
7922,5
7923,8
7924,0
7925,8
7926,6
7927,8
7928,2
7929,5
7930,8
7931,3
7932,4
7933,2
7934,3
7935,0
7936,4
7937,2
7938,4
7939,0
7940,1
7941,4
7942,8
7943,8
7944,7
7945,8
7946,9
7947,1
7948,6
7949,2
7950,7
7951,6
7952,1
7953,5
7954,5
7955,9
7956,8
7957,3
7958,2
7959,9
7960,5
7961,5
7962,3
7963,3
7964,2
7965,4
7966,8
7967,6
7968,2
7969,5
7970,6
7971,2
7972,4
7973,5
7974,0
7975,2
7976,1
7977,9
7978,9
7979,3
7980,1
7981,6
7982,4
7983,6
7984,0
7985,6
7986,6
7987,7
7988,1
7989,8
7990,3
7991,1
7992,3
7993,5
7994,0
7995,1
7996,0
7997,6
7998,1
7999,9
8000,3
8001,5
8002,9
8003,9
8004,1
8005,6
8006,3
8007,2
8008,9
8009,8
8010,7
8011,1
8012,7
8013,5
8014,9
8015,8
8016,7
8017,2
8018,5
8019,0
8020,9
8021,2
8022,6
8023,8
8024,1
8025,4
8026,6
8027,1
8028,8
8029,7
8030,9
8031,0
8032,5
8033,6
8034,8
8035,5
8036,7
8037,2
8038,2
8039,2
8040,8
8041,8
8042,9
8043,7
8044,0
8045,5
8046,5
8047,7
8048,9
8049,0
8050,7
8051,1
8052,5
8053,1
8054,7
8055,2
8056,2
8057,1
8058,5
8059,3
8060,1
8061,9
8062,2
8063,8
8064,5
8065,5
8066,9
8067,0
8068,6
8069,0
8070,6
8071,3
8072,4
8073,5
8074,8
8075,1
8076,7
8077,6
8078,5
8079,4
8080,4
8081,1
8082,1
8083,2
8084,2
8085,6
8086,1
8087,0
8088,3
8089,5
8090,7
8091,7
8092,9
8093,6
8094,8
8095,1
8096,1
8097,7
8098,5
8099,7
8100,8
8101,0
8102,1
8103,5
8104,7
8105,0
8106,1
8107,1
8108,0
8109,9
8110,7
8111,4
8112,8
8113,1
8114,7
8115,0
8116,9
8117,8
8118,9
8119,4
8120,5
8121,5
8122,2
8123,2
8124,7
8125,7
8126,3
8127,4
8128,0
8129,3
8130,0
8131,5
8132,9
8133,1
8134,7
8135,9
8136,0
8137,5
8138,8
8139,8
8140,8
8141,6
8142,2
8143,0
8144,0
8145,9
8146,4
8147,9
8148,6
8149,7
8150,3
8151,3
8152,7
8153,2
8154,2
8155,1
8156,4
8157,6
8158,2
8159,2
8160,4
8161,6
8162,6
8163,7
8164,5
8165,5
8166,6
8167,1
8168,6
8169,7
8170,7
8171,8
8172,8
8173,0
8174,3
8175,4
8176,3
8177,8
8178,3
8179,4
8180,9
8181,8
8182,5
8183,1
8184,3
8185,3
8186,7
8187,0
8188,6
8189,5
8190,6
8191,2
8192,5
8193,9
8194,8
8195,0
8196,8
8197,0
8198,7
8199,0
8200,8
8201,4
8202,0
8203,9
8204,2
8205,5
8206,4
8207,5
8208,1
8209,4
8210,3
8211,3
8212,1
8213,8
8214,4
8215,8
8216,0
8217,8
8218,0
8219,1
8220,9
8221,3
8222,5
8223,5
8224,4
8225,4
8226,6
8227,7
8228,3
8229,1
8230,3
8231,2
8232,4
8233,3
8234,8
8235,6
8236,4
8237,0
8238,4
8239,3
8240,5
8241,0
8242,9
8243,9
8244,1
8245,5
8246,3
8247,8
8248,5
8249,0
8250,7
8251,1
8252,4
8253,8
8254,9
8255,6
8256,4
8257,6
8258,7
8259,4
8260,9
8261,8
8262,9
8263,4
8264,7
8265,1
8266,2
8267,8
8268,6
8269,7
8270,5
8271,7
8272,6
8273,1
8274,9
8275,4
8276,9
8277,0
8278,7
8279,8
8280,8
8281,4
8282,3
8283,4
8284,1
8285,3
8286,4
8287,6
8288,7
8289,0
8290,2
8291,5
8292,7
8293,5
8294,5
8295,0
8296,7
8297,7
8298,8
8299,3
8300,6
8301,1
8302,7
8303,5
8304,8
8305,6
8306,9
8307,0
8308,5
8309,4
8310,1
8311,1
8312,4
8313,3
8314,9
8315,8
8316,5
8317,8
8318,0
8319,1
8320,3
8321,3
8322,4
8323,4
8324,9
8325,8
8326,3
8327,3
8328,6
8329,1
8330,7
8331,1
8332,1
8333,8
8334,4
8335,9
8336,1
8337,6
8338,1
8339,6
8340,1
8341,2
8342,1
8343,0
8344,1
8345,8
8346,7
8347,0
8348,4
8349,7
8350,9
8351,2
8352,7
8353,6
8354,5
8355,6
8356,8
8357,6
8358,1
8359,1
8360,3
8361,3
8362,4
8363,9
8364,7
8365,1
8366,8
8367,2
8368,7
8369,5
8370,8
8371,0
8372,4
8373,7
8374,3
8375,7
8376,0
8377,2
8378,5
8379,3
8380,8
8381,9
8382,5
8383,8
8384,9
8385,9
8386,8
8387,0
8388,3
8389,2
8390,5
8391,7
8392,6
8393,9
8394,1
8395,4
8396,4
8397,0
8398,1
8399,6
8400,0
8401,2
8402,3
8403,0
8404,9
8405,2
8406,3
8407,0
8408,1
8409,1
8410,9
8411,6
8412,1
8413,1
8414,9
8415,7
8416,3
8417,6
8418,9
8419,3
8420,9
8421,9
8422,0
8423,8
8424,0
8425,1
8426,8
8427,6
8428,4
8429,0
8430,1
8431,9
8432,5
8433,5
8434,9
8435,0
8436,3
8437,0
8438,6
8439,8
8440,6
8441,1
8442,3
8443,5
8444,5
8445,8
8446,5
8447,9
8448,5
8449,8
8450,9
8451,1
8452,1
8453,5
8454,7
8455,6
8456,3
8457,6
8458,6
8459,5
8460,1
8461,4
8462,7
8463,4
8464,9
8465,1
8466,8
8467,7
8468,1
8469,5
8470,9
8471,1
8472,1
8473,6
8474,7
8475,2
8476,5
8477,3
8478,2
8479,1
8480,0
8481,2
8482,5
8483,4
8484,5
8485,7
8486,1
8487,9
8488,0
8489,4
8490,6
8491,9
8492,3
8493,1
8494,5
8495,9
8496,0
8497,5
8498,4
8499,9
8500,8
8501,8
8502,7
8503,3
8504,0
8505,9
8506,1
8507,5
8508,3
8509,8
8510,0
8511,2
8512,9
8513,6
8514,2
8515,4
8516,6
8517,4
8518,9
8519,1
8520,2
8521,2
8522,5
8523,2
8524,6
8525,7
8526,2
8527,9
8528,3
8529,0
8530,9
8531,9
8532,4
8533,4
8534,2
8535,3
8536,6
8537,1
8538,5
8539,1
8540,6
8541,3
8542,1
8543,5
8544,5
8545,2
8546,2
8547,0
8548,6
8549,1
8550,1
8551,2
8552,1
8553,5
8554,5
8555,7
8556,3
8557,6
8558,6
8559,6
8560,9
8561,4
8562,4
8563,5
8564,3
8565,0
8566,7
8567,1
8568,9
8569,4
8570,1
8571,9
8572,2
8573,7
8574,8
8575,9
8576,4
8577,0
8578,4
8579,3
8580,2
8581,6
8582,3
8583,7
8584,5
8585,7
8586,4
8587,0
8588,0
8589,5
8590,1
8591,4
8592,4
8593,2
8594,0
8595,0
8596,7
8597,3
8598,2
8599,0
8600,2
8601,1
8602,5
8603,5
8604,1
8605,0
8606,1
8607,1
8608,8
8609,5
8610,3
8611,9
8612,2
8613,9
8614,2
8615,2
8616,4
8617,9
8618,9
8619,8
8620,9
8621,7
8622,3
8623,6
8624,5
8625,8
8626,1
8627,8
8628,7
8629,6
8630,7
8631,0
8632,2
8633,8
8634,7
8635,3
8636,5
8637,1
8638,8
8639,7
8640,6
8641,9
8642,2
8643,7
8644,9
8645,5
8646,0
8647,0
8648,2
8649,2
8650,5
8651,1
8652,9
8653,6
8654,3
8655,6
8656,6
8657,2
8658,5
8659,3
8660,3
8661,0
8662,5
8663,2
8664,4
8665,7
8666,2
8667,4
8668,5
8669,8
8670,5
8671,4
8672,8
8673,6
8674,4
8675,8
8676,9
8677,4
8678,1
8679,1
8680,7
8681,6
8682,6
8683,1
8684,4
8685,9
8686,8
8687,2
8688,1
8689,7
8690,1
8691,3
8692,5
8693,5
8694,3
8695,4
8696,8
8697,8
8698,8
8699,3
8700,0
8701,9
8702,7
8703,5
8704,5
8705,3
8706,3
8707,0
8708,7
8709,3
8710,2
8711,1
8712,4
8713,8
8714,4
8715,6
8716,8
8717,2
8718,2
8719,5
8720,8
8721,8
8722,4
8723,6
8724,3
8725,6
8726,3
8727,5
8728,2
8729,9
8730,8
8731,9
8732,6
8733,3
8734,7
8735,6
8736,3
8737,0
8738,6
8739,1
8740,3
8741,0
8742,8
8743,0
8744,0
8745,3
8746,5
8747,5
8748,5
8749,8
8750,6
8751,8
8752,1
8753,4
8754,5
8755,0
8756,3
8757,6
8758,4
8759,6
8760,1
8761,9
8762,7
8763,3
8764,8
8765,1
8766,9
8767,4
8768,2
8769,7
8770,2
8771,4
8772,3
8773,8
8774,7
8775,1
8776,6
8777,4
8778,8
8779,0
8780,0
8781,7
8782,9
8783,6
8784,0
8785,8
8786,2
8787,1
8788,1
8789,5
8790,9
8791,8
8792,5
8793,9
8794,3
8795,8
8796,1
8797,8
8798,3
8799,7
8800,7
8801,4
8802,0
8803,7
8804,9
8805,4
8806,4
8807,9
8808,8
8809,7
8810,6
8811,2
8812,7
8813,2
8814,3
8815,0
8816,7
8817,5
8818,9
8819,7
8820,5
8821,2
8822,5
8823,7
8824,7
8825,8
8826,4
8827,9
8828,5
8829,7
8830,5
8831,0
8832,8
8833,2
8834,1
8835,8
8836,7
8837,8
8838,0
8839,7
8840,8
8841,9
8842,9
8843,2
8844,0
8845,5
8846,7
8847,1
8848,9
8849,7
8850,5
8851,7
8852,4
8853,2
8854,8
8855,9
8856,4
8857,5
8858,0
8859,8
8860,9
8861,6
8862,5
8863,6
8864,6
8865,2
8866,4
8867,1
8868,5
8869,9
8870,0
8871,8
8872,8
8873,6
8874,3
8875,5
8876,0
8877,6
8878,4
8879,4
8880,2
8881,3
8882,8
8883,0
8884,5
8885,8
8886,5
8887,7
8888,2
8889,2
8890,2
8891,1
8892,1
8893,9
8894,3
8895,9
8896,0
8897,7
8898,9
8899,5
8900,8
8901,9
8902,2
8903,8
8904,1
8905,9
8906,7
8907,0
8908,9
8909,4
8910,8
8911,3
8912,9
8913,4
8914,1
8915,1
8916,0
8917,8
8918,0
8919,6
8920,6
8921,7
8922,6
8923,1
8924,8
8925,4
8926,5
8927,1
8928,0
8929,7
8930,7
8931,4
8932,1
8933,4
8934,9
8935,4
8936,5
8937,7
8938,3
8939,4
8940,6
8941,4
8942,3
8943,7
8944,7
8945,9
8946,1
8947,2
8948,0
8949,0
8950,2
8951,5
8952,8
8953,5
8954,9
8955,5
8956,3
8957,2
8958,7
8959,8
8960,5
8961,9
8962,8
8963,6
8964,9
8965,4
8966,5
8967,0
8968,0
8969,5
8970,4
8971,1
8972,3
8973,1
8974,2
8975,1
8976,5
8977,8
8978,3
8979,2
8980,5
8981,7
8982,2
8983,1
8984,0
8985,8
8986,9
8987,4
8988,0
8989,8
8990,9
8991,0
8992,4
8993,0
8994,9
8995,1
8996,1
8997,9
8998,0
8999,7
9000,5
9001,4
9002,7
9003,2
9004,6
9005,6
9006,8
9007,4
9008,5
9009,6
9010,1
9011,7
9012,5
9013,8
9014,2
9015,6
9016,9
9017,8
9018,7
9019,4
9020,4
9021,6
9022,9
9023,8
9024,6
9025,9
9026,8
9027,2
9028,3
9029,2
9030,4
9031,8
9032,5
9033,8
9034,4
9035,9
9036,0
9037,5
9038,6
9039,6
9040,8
9041,4
9042,1
9043,2
9044,7
9045,7
9046,8
9047,0
9048,0
9049,9
9050,4
9051,5
9052,7
9053,6
9054,1
9055,1
9056,5
9057,1
9058,4
9059,0
9060,2
9061,0
9062,0
9063,8
9064,3
9065,4
9066,3
9067,4
9068,0
9069,5
9070,4
9071,2
9072,6
9073,3
9074,5
9075,0
9076,4
9077,0
9078,8
9079,0
9080,1
9081,4
9082,8
9083,5
9084,7
9085,4
9086,0
9087,5
9088,0
9089,4
9090,8
9091,3
9092,3
9093,0
9094,8
9095,9
9096,6
9097,3
9098,6
9099,1
9100,9
9101,6
9102,0
9103,4
9104,4
9105,2
9106,2
9107,2
9108,8
9109,4
9110,6
9111,3
9112,4
9113,6
9114,7
9115,3
9116,6
9117,9
9118,1
9119,3
9120,0
9121,7
9122,6
9123,4
9124,9
9125,5
9126,0
9127,7
9128,4
9129,6
9130,1
9131,3
9132,6
9133,1
9134,9
9135,8
9136,3
9137,3
9138,4
9139,8
9140,4
9141,5
9142,8
9143,6
9144,6
9145,2
9146,7
9147,0
9148,8
9149,4
9150,0
9151,2
9152,4
9153,5
9154,6
9155,2
9156,1
9157,3
9158,9
9159,2
9160,0
9161,8
9162,3
9163,5
9164,9
9165,0
9166,0
9167,3
9168,4
9169,4
9170,2
9171,0
9172,7
9173,8
9174,9
9175,9
9176,8
9177,8
9178,9
9179,2
9180,2
9181,2
9182,8
9183,6
9184,6
9185,3
9186,0
9187,4
9188,7
9189,1
9190,8
9191,6
9192,3
9193,4
9194,0
9195,7
9196,2
9197,4
9198,3
9199,9
9200,5
9201,2
9202,0
9203,2
9204,1
9205,3
9206,9
9207,7
9208,3
9209,6
9210,9
9211,7
9212,4
9213,9
9214,4
9215,6
9216,4
9217,8
9218,4
9219,5
9220,0
9221,9
9222,3
9223,7
9224,5
9225,4
9226,5
9227,1
9228,7
9229,6
9230,0
9231,9
9232,8
9233,5
9234,8
9235,3
9236,1
9237,9
9238,8
9239,6
9240,5
9241,3
9242,1
9243,4
9244,8
9245,7
9246,4
9247,6
9248,0
9249,9
9250,6
9251,0
9252,7
9253,4
9254,1
9255,4
9256,3
9257,1
9258,0
9259,0
9260,5
9261,9
9262,5
9263,0
9264,8
9265,9
9266,1
9267,1
9268,5
9269,9
9270,5
9271,4
9272,4
9273,3
9274,6
9275,1
9276,7
9277,6
9278,4
9279,4
9280,3
9281,6
9282,5
9283,4
9284,6
9285,8
9286,3
9287,0
9288,6
9289,5
9290,9
9291,0
9292,9
9293,6
9294,2
9295,6
9296,7
9297,9
9298,9
9299,2
9300,0
9301,3
9302,5
9303,7
9304,5
9305,0
9306,6
9307,1
9308,6
9309,7
9310,3
9311,7
9312,5
9313,2
9314,2
9315,7
9316,0
9317,3
9318,1
9319,2
9320,1
9321,7
9322,4
9323,8
9324,1
9325,0
9326,2
9327,6
9328,6
9329,7
9330,4
9331,0
9332,8
9333,6
9334,2
9335,8
9336,2
9337,7
9338,1
9339,1
9340,8
9341,4
9342,9
9343,9
9344,2
9345,7
9346,8
9347,5
9348,8
9349,7
9350,9
9351,1
9352,0
9353,9
9354,4
9355,5
9356,2
9357,4
9358,0
9359,7
9360,9
9361,5
9362,2
9363,8
9364,1
9365,3
9366,9
9367,7
9368,9
9369,8
9370,1
9371,4
9372,5
9373,8
9374,1
9375,9
9376,1
9377,9
9378,6
9379,3
9380,1
9381,0
9382,4
9383,8
9384,0
9385,7
9386,0
9387,0
9388,8
9389,9
9390,5
9391,7
9392,4
9393,1
9394,9
9395,1
9396,9
9397,0
9398,2
9399,1
9400,2
9401,7
9402,7
9403,2
9404,2
9405,8
9406,6
9407,8
9408,2
9409,0
9410,3
9411,3
9412,3
9413,9
9414,5
9415,3
9416,5
9417,2
9418,8
9419,9
9420,0
9421,3
9422,2
9423,6
9424,3
9425,3
9426,2
9427,0
9428,4
9429,6
9430,9
9431,2
9432,0
9433,4
9434,8
9435,2
9436,3
9437,6
9438,7
9439,3
9440,9
9441,5
9442,1
9443,8
9444,7
9445,7
9446,4
9447,5
9448,5
9449,3
9450,0
9451,4
9452,8
9453,9
9454,5
9455,6
9456,8
9457,7
9458,1
9459,1
9460,6
9461,4
9462,0
9463,1
9464,4
9465,9
9466,2
9467,7
9468,7
9469,5
9470,3
9471,4
9472,9
9473,9
9474,2
9475,0
9476,7
9477,2
9478,8
9479,6
9480,7
9481,6
9482,4
9483,6
9484,3
9485,3
9486,7
9487,3
9488,6
9489,5
9490,5
9491,4
9492,2
9493,6
9494,6
9495,5
9496,0
9497,8
9498,9
9499,5
9500,4
9501,5
9502,8
9503,0
9504,8
9505,3
9506,9
9507,0
9508,2
9509,0
9510,4
9511,7
9512,6
9513,6
9514,6
9515,6
9516,4
9517,7
9518,2
9519,1
9520,9
9521,8
9522,3
9523,7
9524,2
9525,7
9526,6
9527,3
9528,2
9529,0
9530,4
9531,5
9532,9
9533,5
9534,1
9535,2
9536,9
9537,1
9538,6
9539,3
9540,0
9541,0
9542,5
9543,0
9544,9
9545,3
9546,6
9547,2
9548,1
9549,5
9550,7
9551,5
9552,9
9553,6
9554,9
9555,2
9556,9
9557,2
9558,0
9559,9
9560,8
9561,4
9562,0
9563,9
9564,7
9565,6
9566,4
9567,1
9568,1
9569,2
9570,5
9571,5
9572,9
9573,4
9574,4
9575,1
9576,2
9577,0
9578,8
9579,4
9580,4
9581,8
9582,3
9583,8
9584,2
9585,6
9586,6
9587,0
9588,3
9589,3
9590,1
9591,3
9592,7
9593,2
9594,0
9595,1
9596,4
9597,4
9598,5
9599,6
9600,3
9601,9
9602,2
9603,6
9604,2
9605,8
9606,8
9607,7
9608,4
9609,6
9610,2
9611,7
9612,6
9613,7
9614,7
9615,2
9616,0
9617,1
9618,1
9619,4
9620,2
9621,2
9622,3
9623,2
9624,2
9625,4
9626,6
9627,4
9628,6
9629,1
9630,9
9631,1
9632,8
9633,4
9634,4
9635,0
9636,0
9637,4
9638,7
9639,0
9640,5
9641,6
9642,0
9643,3
9644,1
9645,8
9646,6
9647,0
9648,4
9649,6
9650,8
9651,2
9652,5
9653,5
9654,0
9655,6
9656,3
9657,0
9658,7
9659,2
9660,7
9661,7
9662,6
9663,2
9664,5
9665,0
9666,3
9667,1
9668,3
9669,9
9670,5
9671,4
9672,4
9673,2
9674,8
9675,2
9676,6
9677,7
9678,9
9679,9
9680,7
9681,6
9682,4
9683,5
9684,4
9685,7
9686,1
9687,4
9688,4
9689,0
9690,8
9691,5
9692,3
9693,4
9694,7
9695,7
9696,4
9697,5
9698,0
9699,5
9700,5
9701,1
9702,2
9703,4
9704,2
9705,0
9706,2
9707,1
9708,1
9709,8
9710,2
9711,5
9712,0
9713,8
9714,6
9715,1
9716,2
9717,4
9718,0
9719,4
9720,8
9721,0
9722,6
9723,1
9724,2
9725,9
9726,4
9727,3
9728,0
9729,1
9730,7
9731,3
9732,8
9733,2
9734,8
9735,0
9736,8
9737,6
9738,8
9739,6
9740,7
9741,1
9742,3
9743,3
9744,8
9745,6
9746,5
9747,3
9748,2
9749,9
9750,2
9751,5
9752,8
9753,5
9754,1
9755,4
9756,8
9757,0
9758,0
9759,2
9760,9
9761,1
9762,9
9763,2
9764,7
9765,1
9766,1
9767,9
9768,5
9769,7
9770,7
9771,0
9772,3
9773,9
9774,4
9775,9
9776,1
9777,4
9778,5
9779,2
9780,8
9781,4
9782,2
9783,4
9784,5
9785,7
9786,1
9787,1
9788,1
9789,6
9790,1
9791,7
9792,4
9793,6
9794,0
9795,3
9796,8
9797,3
9798,3
9799,3
9800,9
9801,2
9802,5
9803,8
9804,4
9805,2
9806,9
9807,2
9808,7
9809,1
9810,1
9811,4
9812,2
9813,5
9814,7
9815,4
9816,4
9817,6
9818,2
9819,4
9820,5
9821,4
9822,3
9823,9
9824,2
9825,3
9826,2
9827,9
9828,3
9829,5
9830,6
9831,9
9832,7
9833,5
9834,6
9835,4
9836,2
9837,8
9838,0
9839,1
9840,5
9841,5
9842,3
9843,6
9844,4
9845,2
9846,3
9847,2
9848,0
9849,5
9850,0
9851,2
9852,2
9853,1
9854,5
9855,2
9856,5
9857,5
9858,6
9859,6
9860,4
9861,3
9862,3
9863,9
9864,7
9865,1
9866,4
9867,2
9868,4
9869,3
9870,2
9871,5
9872,7
9873,0
9874,9
9875,4
9876,1
9877,8
9878,4
9879,9
9880,1
9881,8
9882,2
9883,0
9884,7
9885,9
9886,0
9887,7
9888,3
9889,2
9890,3
9891,1
9892,8
9893,6
9894,5
9895,3
9896,0
9897,7
9898,2
9899,6
9900,6
9901,4
9902,7
9903,1
9904,0
9905,8
9906,2
9907,4
9908,8
9909,5
9910,3
9911,2
9912,9
9913,4
9914,2
9915,4
9916,3
9917,9
9918,2
9919,0
9920,9
9921,7
9922,7
9923,4
9924,5
9925,2
9926,9
9927,1
9928,8
9929,0
9930,1
9931,4
9932,8
9933,4
9934,1
9935,8
9936,0
9937,2
9938,3
9939,0
9940,7
9941,1
9942,1
9943,4
9944,3
9945,6
9946,1
9947,5
9948,1
9949,0
9950,5
9951,5
9952,5
9953,8
9954,2
9955,9
9956,6
9957,1
9958,8
9959,2
9960,7
9961,1
9962,3
9963,7
9964,9
9965,4
9966,3
9967,8
9968,0
9969,9
9970,2
9971,7
9972,8
9973,7
9974,2
9975,7
9976,4
9977,6
9978,5
9979,7
9980,3
9981,8
9982,1
9983,7
9984,5
9985,0
9986,4
9987,4
9988,6
9989,6
9990,7
9991,8
9992,7
9993,5
9994,9
9995,5
9996,7
9997,1
9998,2
9999,2
10000,5
10001,4
10002,7
10003,8
10004,2
10005,1
10006,1
10007,7
10008,0
10009,6
10010,7
